ticket_id,site_id,timestamp,net_volume_bbl,ticket_amount_usd,manifest_ref
TKT-SITE-02-2025-02-08-03494,SITE-02,2025-02-08T13:11:00+00:00,123.756,3862.11,MNF-SITE-02-2025-02-08
TKT-SITE-02-2025-02-08-03495,SITE-02,2025-02-08T12:58:00+00:00,125.098,3621.38,MNF-SITE-02-2025-02-08
TKT-SITE-02-2025-02-08-03496,SITE-02,2025-02-08T19:52:00+00:00,124.365,3495.64,MNF-SITE-02-2025-02-08
TKT-SITE-02-2025-02-08-03497,SITE-02,2025-02-08T04:23:00+00:00,122.839,4539.04,MNF-SITE-02-2025-02-08
TKT-SITE-02-2025-02-08-03498,SITE-02,2025-02-08T04:49:00+00:00,125.626,3193.29,MNF-SITE-02-2025-02-08
TKT-SITE-02-2025-02-08-03499,SITE-02,2025-02-08T08:47:00+00:00,123.806,4497.17,MNF-SITE-02-2025-02-08
TKT-SITE-02-2025-02-08-03500,SITE-02,2025-02-08T06:54:00+00:00,121.924,3514.45,MNF-SITE-02-2025-02-08
TKT-SITE-02-2025-02-08-03501,SITE-02,2025-02-08T01:14:00+00:00,121.653,3857.04,MNF-SITE-02-2025-02-08
TKT-SITE-02-2025-02-08-03502,SITE-02,2025-02-08T00:46:00+00:00,124.956,3016.01,MNF-SITE-02-2025-02-08
TKT-SITE-02-2025-02-08-03503,SITE-02,2025-02-08T04:01:00+00:00,119.542,3434.09,MNF-SITE-02-2025-02-08
TKT-SITE-03-2025-02-08-03504,SITE-03,2025-02-08T16:49:00+00:00,137.89,3233.21,MNF-SITE-03-2025-02-08
TKT-SITE-03-2025-02-08-03505,SITE-03,2025-02-08T10:42:00+00:00,139.966,3050.55,MNF-SITE-03-2025-02-08
TKT-SITE-03-2025-02-08-03506,SITE-03,2025-02-08T15:52:00+00:00,145.744,3246.91,MNF-SITE-03-2025-02-08
TKT-SITE-03-2025-02-08-03507,SITE-03,2025-02-08T07:56:00+00:00,140.796,3897.45,MNF-SITE-03-2025-02-08
TKT-SITE-03-2025-02-08-03508,SITE-03,2025-02-08T15:28:00+00:00,142.273,3313.35,MNF-SITE-03-2025-02-08
TKT-SITE-04-2025-02-08-03509,SITE-04,2025-02-08T03:30:00+00:00,118.471,3036.98,MNF-SITE-04-2025-02-08
TKT-SITE-04-2025-02-08-03510,SITE-04,2025-02-08T18:25:00+00:00,115.153,3477.61,MNF-SITE-04-2025-02-08
TKT-SITE-04-2025-02-08-03511,SITE-04,2025-02-08T11:56:00+00:00,114.271,2987.64,MNF-SITE-04-2025-02-08
TKT-SITE-04-2025-02-08-03512,SITE-04,2025-02-08T01:08:00+00:00,114.688,3323.52,MNF-SITE-04-2025-02-08
TKT-SITE-04-2025-02-08-03513,SITE-04,2025-02-08T20:23:00+00:00,114.669,3745.25,MNF-SITE-04-2025-02-08
TKT-SITE-05-2025-02-08-03514,SITE-05,2025-02-08T01:09:00+00:00,106.622,3802.2,MNF-SITE-05-2025-02-08
TKT-SITE-05-2025-02-08-03515,SITE-05,2025-02-08T08:38:00+00:00,107.267,2880.36,MNF-SITE-05-2025-02-08
TKT-SITE-05-2025-02-08-03516,SITE-05,2025-02-08T18:13:00+00:00,104.973,2939.12,MNF-SITE-05-2025-02-08
TKT-SITE-05-2025-02-08-03517,SITE-05,2025-02-08T06:24:00+00:00,108.654,3097.5,MNF-SITE-05-2025-02-08
TKT-SITE-05-2025-02-08-03518,SITE-05,2025-02-08T23:10:00+00:00,106.245,3111.31,MNF-SITE-05-2025-02-08
TKT-SITE-05-2025-02-08-03519,SITE-05,2025-02-08T12:03:00+00:00,108.499,3315.66,MNF-SITE-05-2025-02-08
TKT-SITE-05-2025-02-08-03520,SITE-05,2025-02-08T22:16:00+00:00,112.065,3900.06,MNF-SITE-05-2025-02-08
TKT-SITE-06-2025-02-08-03521,SITE-06,2025-02-08T16:48:00+00:00,128.469,3783.55,MNF-SITE-06-2025-02-08
TKT-SITE-06-2025-02-08-03522,SITE-06,2025-02-08T06:29:00+00:00,132.986,3710.02,MNF-SITE-06-2025-02-08
TKT-SITE-06-2025-02-08-03523,SITE-06,2025-02-08T00:40:00+00:00,129.976,3604.68,MNF-SITE-06-2025-02-08
TKT-SITE-06-2025-02-08-03524,SITE-06,2025-02-08T11:17:00+00:00,126.245,4254.94,MNF-SITE-06-2025-02-08
TKT-SITE-06-2025-02-08-03525,SITE-06,2025-02-08T20:33:00+00:00,128.989,3022.06,MNF-SITE-06-2025-02-08
TKT-SITE-07-2025-02-08-03526,SITE-07,2025-02-08T04:27:00+00:00,98.327,2966.78,MNF-SITE-07-2025-02-08
TKT-SITE-07-2025-02-08-03527,SITE-07,2025-02-08T08:22:00+00:00,99.384,3105.97,MNF-SITE-07-2025-02-08
TKT-SITE-07-2025-02-08-03528,SITE-07,2025-02-08T09:11:00+00:00,96.299,2866.05,MNF-SITE-07-2025-02-08
TKT-SITE-07-2025-02-08-03529,SITE-07,2025-02-08T08:22:00+00:00,102.552,3656.95,MNF-SITE-07-2025-02-08
TKT-SITE-08-2025-02-08-03530,SITE-08,2025-02-08T12:00:00+00:00,116.2,3527.18,MNF-SITE-08-2025-02-08
TKT-SITE-08-2025-02-08-03531,SITE-08,2025-02-08T07:22:00+00:00,115.372,3679.19,MNF-SITE-08-2025-02-08
TKT-SITE-08-2025-02-08-03532,SITE-08,2025-02-08T10:21:00+00:00,114.185,3618.44,MNF-SITE-08-2025-02-08
TKT-SITE-08-2025-02-08-03533,SITE-08,2025-02-08T14:42:00+00:00,113.723,3754.79,MNF-SITE-08-2025-02-08
TKT-SITE-09-2025-02-08-03534,SITE-09,2025-02-08T00:02:00+00:00,94.65,2706.1,MNF-SITE-09-2025-02-08
TKT-SITE-09-2025-02-08-03535,SITE-09,2025-02-08T14:33:00+00:00,93.862,4049.87,MNF-SITE-09-2025-02-08
TKT-SITE-09-2025-02-08-03536,SITE-09,2025-02-08T20:18:00+00:00,96.766,2943.39,MNF-SITE-09-2025-02-08
TKT-SITE-09-2025-02-08-03537,SITE-09,2025-02-08T01:09:00+00:00,92.748,2882.38,MNF-SITE-09-2025-02-08
TKT-SITE-09-2025-02-08-03538,SITE-09,2025-02-08T08:54:00+00:00,98.426,3342.54,MNF-SITE-09-2025-02-08
TKT-SITE-09-2025-02-08-03539,SITE-09,2025-02-08T08:28:00+00:00,93.782,3278.18,MNF-SITE-09-2025-02-08
TKT-SITE-09-2025-02-08-03540,SITE-09,2025-02-08T14:34:00+00:00,94.337,3766.94,MNF-SITE-09-2025-02-08
TKT-SITE-09-2025-02-08-03541,SITE-09,2025-02-08T09:24:00+00:00,92.083,3963.01,MNF-SITE-09-2025-02-08
TKT-SITE-09-2025-02-08-03542,SITE-09,2025-02-08T04:13:00+00:00,93.765,3173.36,MNF-SITE-09-2025-02-08
TKT-SITE-10-2025-02-08-03543,SITE-10,2025-02-08T14:55:00+00:00,129.104,3591.26,MNF-SITE-10-2025-02-08
TKT-SITE-10-2025-02-08-03544,SITE-10,2025-02-08T03:01:00+00:00,127.616,3412.85,MNF-SITE-10-2025-02-08
TKT-SITE-10-2025-02-08-03545,SITE-10,2025-02-08T13:49:00+00:00,129.901,3796.15,MNF-SITE-10-2025-02-08
TKT-SITE-10-2025-02-08-03546,SITE-10,2025-02-08T23:36:00+00:00,130.969,3523.28,MNF-SITE-10-2025-02-08
TKT-SITE-10-2025-02-08-03547,SITE-10,2025-02-08T21:27:00+00:00,127.772,3628.69,MNF-SITE-10-2025-02-08
TKT-SITE-10-2025-02-08-03548,SITE-10,2025-02-08T09:13:00+00:00,129.394,2967.26,MNF-SITE-10-2025-02-08
TKT-SITE-11-2025-02-08-03549,SITE-11,2025-02-08T23:30:00+00:00,105.128,3347.13,MNF-SITE-11-2025-02-08
TKT-SITE-11-2025-02-08-03550,SITE-11,2025-02-08T17:59:00+00:00,109.153,3369.18,MNF-SITE-11-2025-02-08
TKT-SITE-11-2025-02-08-03551,SITE-11,2025-02-08T11:48:00+00:00,110.787,3567.21,MNF-SITE-11-2025-02-08
TKT-SITE-11-2025-02-08-03552,SITE-11,2025-02-08T00:54:00+00:00,103.928,3175.19,MNF-SITE-11-2025-02-08
TKT-SITE-11-2025-02-08-03553,SITE-11,2025-02-08T23:22:00+00:00,104.219,3201.6,MNF-SITE-11-2025-02-08
TKT-SITE-11-2025-02-08-03554,SITE-11,2025-02-08T06:00:00+00:00,107.779,3803.61,MNF-SITE-11-2025-02-08
TKT-SITE-12-2025-02-08-03555,SITE-12,2025-02-08T17:51:00+00:00,107.525,3658.93,MNF-SITE-12-2025-02-08
TKT-SITE-12-2025-02-08-03556,SITE-12,2025-02-08T04:30:00+00:00,114.49,3254.32,MNF-SITE-12-2025-02-08
TKT-SITE-12-2025-02-08-03557,SITE-12,2025-02-08T02:35:00+00:00,107.631,3654.93,MNF-SITE-12-2025-02-08
TKT-SITE-12-2025-02-08-03558,SITE-12,2025-02-08T09:44:00+00:00,108.236,3273.56,MNF-SITE-12-2025-02-08
TKT-SITE-12-2025-02-08-03559,SITE-12,2025-02-08T04:20:00+00:00,102.778,3478.1,MNF-SITE-12-2025-02-08
TKT-SITE-12-2025-02-08-03560,SITE-12,2025-02-08T01:14:00+00:00,111.342,3433.36,MNF-SITE-12-2025-02-08
TKT-SITE-12-2025-02-08-03561,SITE-12,2025-02-08T15:19:00+00:00,105.785,3333.2,MNF-SITE-12-2025-02-08
TKT-SITE-12-2025-02-08-03562,SITE-12,2025-02-08T14:50:00+00:00,105.882,3672.77,MNF-SITE-12-2025-02-08
TKT-SITE-01-2025-02-09-03563,SITE-01,2025-02-09T13:06:00+00:00,112.21,3387.09,MNF-SITE-01-2025-02-09
TKT-SITE-01-2025-02-09-03564,SITE-01,2025-02-09T04:35:00+00:00,115.491,3842.45,MNF-SITE-01-2025-02-09
TKT-SITE-01-2025-02-09-03565,SITE-01,2025-02-09T04:17:00+00:00,117.95,4064.96,MNF-SITE-01-2025-02-09
TKT-SITE-01-2025-02-09-03566,SITE-01,2025-02-09T09:41:00+00:00,115.727,3986.55,MNF-SITE-01-2025-02-09
TKT-SITE-01-2025-02-09-03567,SITE-01,2025-02-09T06:13:00+00:00,114.159,3765.27,MNF-SITE-01-2025-02-09
TKT-SITE-02-2025-02-09-03568,SITE-02,2025-02-09T00:54:00+00:00,99.157,3780.91,MNF-SITE-02-2025-02-09
TKT-SITE-02-2025-02-09-03569,SITE-02,2025-02-09T10:34:00+00:00,98.803,3394.9,MNF-SITE-02-2025-02-09
TKT-SITE-02-2025-02-09-03570,SITE-02,2025-02-09T15:37:00+00:00,97.476,3105.24,MNF-SITE-02-2025-02-09
TKT-SITE-02-2025-02-09-03571,SITE-02,2025-02-09T01:19:00+00:00,99.977,3362.47,MNF-SITE-02-2025-02-09
TKT-SITE-02-2025-02-09-03572,SITE-02,2025-02-09T14:18:00+00:00,98.752,3979.53,MNF-SITE-02-2025-02-09
TKT-SITE-03-2025-02-09-03573,SITE-03,2025-02-09T16:48:00+00:00,110.041,3446.69,MNF-SITE-03-2025-02-09
TKT-SITE-03-2025-02-09-03574,SITE-03,2025-02-09T12:48:00+00:00,115.243,3780.54,MNF-SITE-03-2025-02-09
TKT-SITE-03-2025-02-09-03575,SITE-03,2025-02-09T10:04:00+00:00,117.195,3503.91,MNF-SITE-03-2025-02-09
TKT-SITE-03-2025-02-09-03576,SITE-03,2025-02-09T11:54:00+00:00,115.901,3740.65,MNF-SITE-03-2025-02-09
TKT-SITE-03-2025-02-09-03577,SITE-03,2025-02-09T16:35:00+00:00,115.963,4059.38,MNF-SITE-03-2025-02-09
TKT-SITE-03-2025-02-09-03578,SITE-03,2025-02-09T17:02:00+00:00,113.424,2958.5,MNF-SITE-03-2025-02-09
TKT-SITE-03-2025-02-09-03579,SITE-03,2025-02-09T09:59:00+00:00,115.515,4059.38,MNF-SITE-03-2025-02-09
TKT-SITE-04-2025-02-09-03580,SITE-04,2025-02-09T19:29:00+00:00,139.302,3694.58,MNF-SITE-04-2025-02-09
TKT-SITE-04-2025-02-09-03581,SITE-04,2025-02-09T05:05:00+00:00,134.891,3724.71,MNF-SITE-04-2025-02-09
TKT-SITE-04-2025-02-09-03582,SITE-04,2025-02-09T23:36:00+00:00,138.403,3628.34,MNF-SITE-04-2025-02-09
TKT-SITE-04-2025-02-09-03583,SITE-04,2025-02-09T20:02:00+00:00,138.976,3570.64,MNF-SITE-04-2025-02-09
TKT-SITE-04-2025-02-09-03584,SITE-04,2025-02-09T09:52:00+00:00,131.947,3679.83,MNF-SITE-04-2025-02-09
TKT-SITE-04-2025-02-09-03585,SITE-04,2025-02-09T16:45:00+00:00,140.584,4318.25,MNF-SITE-04-2025-02-09
TKT-SITE-04-2025-02-09-03586,SITE-04,2025-02-09T22:35:00+00:00,141.645,3671.82,MNF-SITE-04-2025-02-09
TKT-SITE-05-2025-02-09-03587,SITE-05,2025-02-09T02:33:00+00:00,120.033,3202.94,MNF-SITE-05-2025-02-09
TKT-SITE-05-2025-02-09-03588,SITE-05,2025-02-09T03:40:00+00:00,118.907,3077.62,MNF-SITE-05-2025-02-09
TKT-SITE-05-2025-02-09-03589,SITE-05,2025-02-09T22:30:00+00:00,120.065,3363.33,MNF-SITE-05-2025-02-09
TKT-SITE-05-2025-02-09-03590,SITE-05,2025-02-09T10:09:00+00:00,118.793,3692.16,MNF-SITE-05-2025-02-09
TKT-SITE-05-2025-02-09-03591,SITE-05,2025-02-09T08:38:00+00:00,117.553,3010.92,MNF-SITE-05-2025-02-09
TKT-SITE-05-2025-02-09-03592,SITE-05,2025-02-09T15:45:00+00:00,122.14,2977.69,MNF-SITE-05-2025-02-09
TKT-SITE-05-2025-02-09-03593,SITE-05,2025-02-09T12:34:00+00:00,123.597,4115.55,MNF-SITE-05-2025-02-09
TKT-SITE-05-2025-02-09-03594,SITE-05,2025-02-09T04:12:00+00:00,121.663,3769.59,MNF-SITE-05-2025-02-09
TKT-SITE-05-2025-02-09-03595,SITE-05,2025-02-09T14:23:00+00:00,114.904,3323.79,MNF-SITE-05-2025-02-09
TKT-SITE-06-2025-02-09-03596,SITE-06,2025-02-09T00:30:00+00:00,134.606,3556.32,MNF-SITE-06-2025-02-09
TKT-SITE-06-2025-02-09-03597,SITE-06,2025-02-09T21:57:00+00:00,132.169,3466.9,MNF-SITE-06-2025-02-09
TKT-SITE-06-2025-02-09-03598,SITE-06,2025-02-09T08:14:00+00:00,130.675,3674.32,MNF-SITE-06-2025-02-09
TKT-SITE-06-2025-02-09-03599,SITE-06,2025-02-09T13:03:00+00:00,130.175,3933.49,MNF-SITE-06-2025-02-09
TKT-SITE-06-2025-02-09-03600,SITE-06,2025-02-09T07:53:00+00:00,134.298,3142.28,MNF-SITE-06-2025-02-09
TKT-SITE-06-2025-02-09-03601,SITE-06,2025-02-09T22:06:00+00:00,128.14,3569.68,MNF-SITE-06-2025-02-09
TKT-SITE-06-2025-02-09-03602,SITE-06,2025-02-09T14:54:00+00:00,134.665,3360.58,MNF-SITE-06-2025-02-09
TKT-SITE-06-2025-02-09-03603,SITE-06,2025-02-09T14:22:00+00:00,132.813,3847.76,MNF-SITE-06-2025-02-09
TKT-SITE-06-2025-02-09-03604,SITE-06,2025-02-09T20:05:00+00:00,134.892,3507.65,MNF-SITE-06-2025-02-09
TKT-SITE-06-2025-02-09-03605,SITE-06,2025-02-09T20:36:00+00:00,131.679,3580.31,MNF-SITE-06-2025-02-09
TKT-SITE-07-2025-02-09-03606,SITE-07,2025-02-09T07:50:00+00:00,105.672,3559.29,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03607,SITE-07,2025-02-09T08:27:00+00:00,108.765,3887.58,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03608,SITE-07,2025-02-09T02:35:00+00:00,110.701,3832.66,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03609,SITE-07,2025-02-09T17:13:00+00:00,114.73,3213.03,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03610,SITE-07,2025-02-09T00:58:00+00:00,110.303,3270.08,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03611,SITE-07,2025-02-09T05:07:00+00:00,109.292,4089.73,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03612,SITE-07,2025-02-09T19:03:00+00:00,108.26,3971.27,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03613,SITE-07,2025-02-09T01:46:00+00:00,109.356,3642.69,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03614,SITE-07,2025-02-09T04:55:00+00:00,110.002,3571.83,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03615,SITE-07,2025-02-09T17:22:00+00:00,107.884,3309.24,MNF-SITE-07-2025-02-09
TKT-SITE-07-2025-02-09-03616,SITE-07,2025-02-09T18:25:00+00:00,105.725,3756.51,MNF-SITE-07-2025-02-09
TKT-SITE-08-2025-02-09-03617,SITE-08,2025-02-09T13:45:00+00:00,118.379,3800.69,MNF-SITE-08-2025-02-09
TKT-SITE-08-2025-02-09-03618,SITE-08,2025-02-09T15:38:00+00:00,116.751,3656.42,MNF-SITE-08-2025-02-09
TKT-SITE-08-2025-02-09-03619,SITE-08,2025-02-09T05:47:00+00:00,117.067,3992.47,MNF-SITE-08-2025-02-09
TKT-SITE-08-2025-02-09-03620,SITE-08,2025-02-09T08:01:00+00:00,112.445,3789.64,MNF-SITE-08-2025-02-09
TKT-SITE-08-2025-02-09-03621,SITE-08,2025-02-09T19:32:00+00:00,115.771,2813.47,MNF-SITE-08-2025-02-09
TKT-SITE-08-2025-02-09-03622,SITE-08,2025-02-09T05:04:00+00:00,119.66,3001.68,MNF-SITE-08-2025-02-09
TKT-SITE-09-2025-02-09-03623,SITE-09,2025-02-09T18:39:00+00:00,152.895,3232.95,MNF-SITE-09-2025-02-09
TKT-SITE-09-2025-02-09-03624,SITE-09,2025-02-09T10:48:00+00:00,152.795,3645.4,MNF-SITE-09-2025-02-09
TKT-SITE-09-2025-02-09-03625,SITE-09,2025-02-09T01:51:00+00:00,158.921,3508.0,MNF-SITE-09-2025-02-09
TKT-SITE-09-2025-02-09-03626,SITE-09,2025-02-09T08:57:00+00:00,151.616,4064.46,MNF-SITE-09-2025-02-09
TKT-SITE-09-2025-02-09-03627,SITE-09,2025-02-09T16:03:00+00:00,155.182,3239.78,MNF-SITE-09-2025-02-09
TKT-SITE-10-2025-02-09-03628,SITE-10,2025-02-09T22:17:00+00:00,124.978,2896.6,MNF-SITE-10-2025-02-09
TKT-SITE-10-2025-02-09-03629,SITE-10,2025-02-09T02:39:00+00:00,121.228,3516.75,MNF-SITE-10-2025-02-09
TKT-SITE-10-2025-02-09-03630,SITE-10,2025-02-09T10:02:00+00:00,122.421,4095.22,MNF-SITE-10-2025-02-09
TKT-SITE-10-2025-02-09-03631,SITE-10,2025-02-09T06:44:00+00:00,124.586,3762.96,MNF-SITE-10-2025-02-09
TKT-SITE-11-2025-02-09-03632,SITE-11,2025-02-09T23:00:00+00:00,142.024,4303.01,MNF-SITE-11-2025-02-09
TKT-SITE-11-2025-02-09-03633,SITE-11,2025-02-09T13:23:00+00:00,144.919,4034.91,MNF-SITE-11-2025-02-09
TKT-SITE-11-2025-02-09-03634,SITE-11,2025-02-09T08:02:00+00:00,137.009,3568.65,MNF-SITE-11-2025-02-09
TKT-SITE-11-2025-02-09-03635,SITE-11,2025-02-09T09:16:00+00:00,145.825,3179.25,MNF-SITE-11-2025-02-09
TKT-SITE-11-2025-02-09-03636,SITE-11,2025-02-09T08:32:00+00:00,143.145,2678.93,MNF-SITE-11-2025-02-09
TKT-SITE-11-2025-02-09-03637,SITE-11,2025-02-09T08:33:00+00:00,139.648,4072.33,MNF-SITE-11-2025-02-09
TKT-SITE-11-2025-02-09-03638,SITE-11,2025-02-09T11:32:00+00:00,146.393,3462.49,MNF-SITE-11-2025-02-09
TKT-SITE-11-2025-02-09-03639,SITE-11,2025-02-09T16:50:00+00:00,143.314,3734.67,MNF-SITE-11-2025-02-09
TKT-SITE-11-2025-02-09-03640,SITE-11,2025-02-09T07:17:00+00:00,141.267,3879.29,MNF-SITE-11-2025-02-09
TKT-SITE-11-2025-02-09-03641,SITE-11,2025-02-09T13:09:00+00:00,139.765,3596.41,MNF-SITE-11-2025-02-09
TKT-SITE-12-2025-02-09-03642,SITE-12,2025-02-09T02:13:00+00:00,115.614,4198.82,MNF-SITE-12-2025-02-09
TKT-SITE-12-2025-02-09-03643,SITE-12,2025-02-09T03:52:00+00:00,117.396,3570.75,MNF-SITE-12-2025-02-09
TKT-SITE-12-2025-02-09-03644,SITE-12,2025-02-09T11:37:00+00:00,119.249,3701.14,MNF-SITE-12-2025-02-09
TKT-SITE-12-2025-02-09-03645,SITE-12,2025-02-09T06:22:00+00:00,118.015,3761.93,MNF-SITE-12-2025-02-09
TKT-SITE-12-2025-02-09-03646,SITE-12,2025-02-09T01:31:00+00:00,113.112,3453.35,MNF-SITE-12-2025-02-09
TKT-SITE-12-2025-02-09-03647,SITE-12,2025-02-09T23:54:00+00:00,116.608,3702.58,MNF-SITE-12-2025-02-09
TKT-SITE-01-2025-02-10-03648,SITE-01,2025-02-10T21:06:00+00:00,125.406,3544.79,MNF-SITE-01-2025-02-10
TKT-SITE-01-2025-02-10-03649,SITE-01,2025-02-10T21:08:00+00:00,128.997,2835.13,MNF-SITE-01-2025-02-10
TKT-SITE-01-2025-02-10-03650,SITE-01,2025-02-10T17:25:00+00:00,128.912,2990.66,MNF-SITE-01-2025-02-10
TKT-SITE-01-2025-02-10-03651,SITE-01,2025-02-10T16:54:00+00:00,130.115,3635.28,MNF-SITE-01-2025-02-10
TKT-SITE-01-2025-02-10-03652,SITE-01,2025-02-10T12:32:00+00:00,124.526,3293.37,MNF-SITE-01-2025-02-10
TKT-SITE-01-2025-02-10-03653,SITE-01,2025-02-10T02:33:00+00:00,124.418,3593.59,MNF-SITE-01-2025-02-10
TKT-SITE-01-2025-02-10-03654,SITE-01,2025-02-10T07:58:00+00:00,129.379,3716.31,MNF-SITE-01-2025-02-10
TKT-SITE-01-2025-02-10-03655,SITE-01,2025-02-10T00:51:00+00:00,128.12,3444.99,MNF-SITE-01-2025-02-10
TKT-SITE-01-2025-02-10-03656,SITE-01,2025-02-10T16:55:00+00:00,125.785,3381.65,MNF-SITE-01-2025-02-10
TKT-SITE-01-2025-02-10-03657,SITE-01,2025-02-10T19:24:00+00:00,126.287,3582.67,MNF-SITE-01-2025-02-10
TKT-SITE-02-2025-02-10-03658,SITE-02,2025-02-10T18:14:00+00:00,115.39,3442.57,MNF-SITE-02-2025-02-10
TKT-SITE-02-2025-02-10-03659,SITE-02,2025-02-10T17:39:00+00:00,115.219,3342.75,MNF-SITE-02-2025-02-10
TKT-SITE-02-2025-02-10-03660,SITE-02,2025-02-10T10:53:00+00:00,120.209,3319.23,MNF-SITE-02-2025-02-10
TKT-SITE-02-2025-02-10-03661,SITE-02,2025-02-10T01:41:00+00:00,117.93,3326.58,MNF-SITE-02-2025-02-10
TKT-SITE-02-2025-02-10-03662,SITE-02,2025-02-10T03:59:00+00:00,116.916,3344.97,MNF-SITE-02-2025-02-10
TKT-SITE-02-2025-02-10-03663,SITE-02,2025-02-10T05:17:00+00:00,118.513,3702.5,MNF-SITE-02-2025-02-10
TKT-SITE-02-2025-02-10-03664,SITE-02,2025-02-10T09:00:00+00:00,117.796,2836.2,MNF-SITE-02-2025-02-10
TKT-SITE-02-2025-02-10-03665,SITE-02,2025-02-10T19:12:00+00:00,119.538,3225.66,MNF-SITE-02-2025-02-10
TKT-SITE-02-2025-02-10-03666,SITE-02,2025-02-10T00:13:00+00:00,121.247,3418.7,MNF-SITE-02-2025-02-10
TKT-SITE-02-2025-02-10-03667,SITE-02,2025-02-10T17:14:00+00:00,116.099,3483.76,MNF-SITE-02-2025-02-10
TKT-SITE-03-2025-02-10-03668,SITE-03,2025-02-10T22:58:00+00:00,114.342,3687.64,MNF-SITE-03-2025-02-10
TKT-SITE-03-2025-02-10-03669,SITE-03,2025-02-10T21:27:00+00:00,114.821,2844.95,MNF-SITE-03-2025-02-10
TKT-SITE-03-2025-02-10-03670,SITE-03,2025-02-10T19:54:00+00:00,116.587,3181.91,MNF-SITE-03-2025-02-10
TKT-SITE-03-2025-02-10-03671,SITE-03,2025-02-10T04:09:00+00:00,115.915,2755.7,MNF-SITE-03-2025-02-10
TKT-SITE-04-2025-02-10-03672,SITE-04,2025-02-10T18:02:00+00:00,122.537,3551.41,MNF-SITE-04-2025-02-10
TKT-SITE-04-2025-02-10-03673,SITE-04,2025-02-10T00:52:00+00:00,116.785,3992.1,MNF-SITE-04-2025-02-10
TKT-SITE-04-2025-02-10-03674,SITE-04,2025-02-10T18:18:00+00:00,118.488,3207.46,MNF-SITE-04-2025-02-10
TKT-SITE-04-2025-02-10-03675,SITE-04,2025-02-10T18:30:00+00:00,121.644,3765.13,MNF-SITE-04-2025-02-10
TKT-SITE-04-2025-02-10-03676,SITE-04,2025-02-10T18:27:00+00:00,122.951,2825.56,MNF-SITE-04-2025-02-10
TKT-SITE-05-2025-02-10-03677,SITE-05,2025-02-10T08:14:00+00:00,103.431,3985.5,MNF-SITE-05-2025-02-10
TKT-SITE-05-2025-02-10-03678,SITE-05,2025-02-10T08:57:00+00:00,109.933,3501.58,MNF-SITE-05-2025-02-10
TKT-SITE-05-2025-02-10-03679,SITE-05,2025-02-10T00:00:00+00:00,104.918,3592.3,MNF-SITE-05-2025-02-10
TKT-SITE-05-2025-02-10-03680,SITE-05,2025-02-10T10:27:00+00:00,101.967,3194.88,MNF-SITE-05-2025-02-10
TKT-SITE-05-2025-02-10-03681,SITE-05,2025-02-10T00:26:00+00:00,103.105,3127.8,MNF-SITE-05-2025-02-10
TKT-SITE-05-2025-02-10-03682,SITE-05,2025-02-10T01:46:00+00:00,105.435,3520.03,MNF-SITE-05-2025-02-10
TKT-SITE-06-2025-02-10-03683,SITE-06,2025-02-10T07:14:00+00:00,122.415,4251.82,MNF-SITE-06-2025-02-10
TKT-SITE-06-2025-02-10-03684,SITE-06,2025-02-10T06:48:00+00:00,120.987,4086.9,MNF-SITE-06-2025-02-10
TKT-SITE-06-2025-02-10-03685,SITE-06,2025-02-10T09:11:00+00:00,119.869,3003.21,MNF-SITE-06-2025-02-10
TKT-SITE-06-2025-02-10-03686,SITE-06,2025-02-10T07:42:00+00:00,123.445,3643.66,MNF-SITE-06-2025-02-10
TKT-SITE-06-2025-02-10-03687,SITE-06,2025-02-10T13:22:00+00:00,120.864,2956.08,MNF-SITE-06-2025-02-10
TKT-SITE-08-2025-02-10-03699,SITE-08,2025-02-10T03:31:00+00:00,121.091,3420.58,MNF-SITE-08-2025-02-10
TKT-SITE-08-2025-02-10-03700,SITE-08,2025-02-10T23:09:00+00:00,120.612,3188.74,MNF-SITE-08-2025-02-10
TKT-SITE-08-2025-02-10-03701,SITE-08,2025-02-10T04:32:00+00:00,116.447,3107.71,MNF-SITE-08-2025-02-10
TKT-SITE-08-2025-02-10-03702,SITE-08,2025-02-10T11:23:00+00:00,119.148,2685.74,MNF-SITE-08-2025-02-10
TKT-SITE-08-2025-02-10-03703,SITE-08,2025-02-10T06:26:00+00:00,118.516,3940.47,MNF-SITE-08-2025-02-10
TKT-SITE-09-2025-02-10-03704,SITE-09,2025-02-10T01:10:00+00:00,119.978,3788.39,MNF-SITE-09-2025-02-10
TKT-SITE-09-2025-02-10-03705,SITE-09,2025-02-10T23:42:00+00:00,111.584,4144.84,MNF-SITE-09-2025-02-10
TKT-SITE-09-2025-02-10-03706,SITE-09,2025-02-10T08:21:00+00:00,119.083,4421.46,MNF-SITE-09-2025-02-10
